"","X","amt_above_atv10_pred","app_id","assessment","atv","businessLicense","businessScope","businessType","cash","companyCode","companyPhone","crawled_at","credit","emergencyContact","emergencyContactPhone","gmv_amt","gmv_avg","gmv_cnt","gmv_month","gmv_rstd","has_sz","income","income_before_wash","is_assessment_better","is_pop","limit","limit_before_loan","limit_before_loan_fluct","loan_amt","loan_balance","loan_cnt","loan_quality","mainBusiness","max_active_days","max_overdue_amt","max_overdue_amt_p","max_overdue_days","overdue_current","overdue_loan_amt","overdue_loan_amt_p","overdue_loan_cnt","platform","punish_fake_amt","punish_fake_cnt","punish_normal_amt","punish_normal_cnt","punish_serious_amt","punish_serious_cnt","punish_total_amt","punish_total_cnt","punish_wash_amt","punish_wash_cnt","refund_amt","refund_rate","registeredCapital","remDays","shop_type","taxpayerCode","transport_id","weight_account","weight_busi","weight_fluct","weight_loan","weight_refuse","weight_time","target","num"
"266",265,NA,180391,"9.68",119.618158825,"91330502731507497","母婴","厂商直营旗舰店",0.71,"73150749-7","13738209600","2017-02-08 16:33:03",0,NA,NA,3729340.6,310778.383333,12,14,0.412691578812,"",310700.912449,310700.912449,"True","True",0,265649.280144,265649.280144,41800,895312.21,8,"True","母婴",769,0,0,0,"False",0,0,0,"JINGDONG",0,0,10,10,0,0,10,10,0,0,7532,0.0249280158861,"500万元","52
                                                天","SOP",330501731507497,167730,0.95,1,1,1,1,1.2,0,1
"267",266,NA,180394,"9.67",147.38839461,"330503000116141","母婴","厂商授权旗舰店",0,"30733517-1","13738209600","2017-02-08 16:37:02",0,NA,NA,3796493.68,316374.473333,12,14,0.544827828703,"",221380.126212,316257.323159,"True","True",0,189280.007911,189280.007911,45755,895490.89,5,"True","母婴",769,0,0,0,"False",0,0,0,"JINGDONG",0,0,1,1,25,1,26,2,25,1,10526,0.0370289589959,"198000万元","52
                                                天","SOP",330501307335171,167730,0.95,1,1,1,0,1.2,0,1
"268",267,NA,180435,"9.79",124.317011719,"915101000912527398","礼品箱包","专营店",17684.84,"915101000912527398","18030730337","2017-02-08 17:31:10",0,NA,NA,636503.1,70722.5666667,9,14,0.103377029758,"",70711.582029,70711.582029,"True","True",46875.9669744,39063.305812,46875.9669744,0,7265.56,0,"False","礼品箱包",283,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,1,0,1,5,2,0,1,1356.75,0.0155320122012,"50万元","52
                                                天","SOP",915101000912527360,167751,0.95,1,1.2,1,1,0.775342465753,0,1
"269",268,NA,180452,"9.29",220.96378316,"91330109328253140","服饰内衣","专营店",NA,"32825314-0","18119545391","2017-02-08 18:13:03",NA,NA,NA,383151.2,31929.2666667,12,14,0.554051098765,"",31866.9964389,31866.9964389,"True","True",22804.7647598,22804.7647598,22804.7647598,0,NA,0,"False","服饰内衣",373,0,0,0,"False",0,0,0,"JINGDONG",0,0,5,3,0,1,5,4,0,0,4954,0.195025549371,"100万元","52
                                                天","SOP",330109328253140,167759,0.95,1,1,1,1,1.00438356164,0,1
"270",269,NA,180635,"9.5",242.18245614,"91350304","鞋靴","专营店",4.97,"M00004CB8","15759919345","2017-02-09 13:27:04",0,NA,NA,69022,5751.83333333,12,14,0.508826035505,"",5176.65,5176.65,"True","True",3706.55231301,3706.55231301,3706.55231301,0,0,0,"False","鞋靴",374,0,0,0,"False",0,0,0,"JINGDONG",0,0,4,1,0,0,4,1,0,0,NA,NA,"100万元","51
                                                天","SOP",350304,167859,0.95,1,1,1,1,1.00493150685,0,1
"271",270,NA,180661,"9.78",386.680834621,"350304100082161","鞋靴","专营店",2143.59,"31578162-2","15759919345","2017-02-09 14:29:04",0,NA,NA,487813,40651.0833333,12,14,0.666658361548,"",40643.4976905,40643.4976905,"True","True",28611.3075525,35764.1344407,28611.3075525,0,0,0,"False","鞋靴",589,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,1067,0.018660370759,"108万元","51
                                                天","SOP",350304315781622,167859,1.045,1,0.8,1,1,1.12273972603,0,1
"272",271,NA,180694,"9.99",220,"913503020843336612","服饰内衣","专营店",2628.86,"08433366-1","0594-3195666","2017-02-09 15:17:04",12065,NA,NA,152875,12739.5833333,12,14,0.449306005,"",12723.2823952,12723.2823952,"True","True",10343.3388742,14359.4965112,14359.4965112,19800,9849.2,2,"True","服饰内衣",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,774,0.12795503389,"100万元","51
                                                天","SOP",350302084333661,167859,1.045,1,1,1.2,1,1.2,0,1
"273",272,0,180649,"9.79",146.55625,"914401063209452069","服饰内衣","厂商授权旗舰店",NA,"914401063209452069","13535302688","2017-02-09 13:57:03",NA,NA,NA,23449,7816.33333333,3,14,1.20303998719,"",7813.27935512,7813.27935512,"True","True",0,0,0,0,NA,0,"False","服饰内衣",100,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,495,0.0390717499408,"100万元","51
                                                天","SOP",914401063209452032,167888,1.045,1,0.5,1,1,0,0,1
"274",273,0,180663,"9.92",135.462686567,"914401013474998838","服饰内衣","厂商授权旗舰店",NA,"914401013474998838","15976578495","2017-02-09 14:33:06",NA,NA,NA,9076,3025.33333333,3,14,1.40341896321,"",2722.8,2722.8,"True","True",0,0,0,0,NA,0,"False","服饰内衣",100,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,0,0,0,0,0,0,NA,NA,"100万元","51
                                                天","SOP",914401013474998784,167888,1.045,1,0.5,1,1,0,0,1
"275",274,NA,180689,"9.51",426.493636834,"350206200350857","酒类","厂商授权旗舰店",1437.26,"30285867-8","13625008709","2017-02-09 15:07:07",0,NA,NA,1595744.4,132978.7,12,14,0.364178461194,"",83776.581,119680.83,"True","True",0,71628.976755,71628.976755,406319,347248.74,6,"True","酒类",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,0,0,25,1,25,1,25,1,NA,NA,"500万元","51
                                                天","SOP",350206302858678,167923,0.95,1,1,1,0,1.2,0,1
"276",275,NA,180723,"9.67",112.50691547,"330503000062240","母婴","专卖店",0,"59723719-X","13735150263","2017-02-09 15:55:04",0,NA,NA,1308036.92,109003.076667,12,14,0.399533273673,"",108942.529005,108942.529005,"True","True",73506.1348065,87148.7999324,87148.7999324,129509,114449.8,4,"False","母婴",589,0,0,0,"False",0,0,0,"JINGDONG",0,0,10,10,0,0,10,10,0,0,5884.4,0.0555467452047,"50万元","51
                                                天","SOP",33050159723719,167948,0.95,1,1,1,1,1.12273972603,0,1
"277",276,0,180741,"9.2",53,"914401010936493850","服饰内衣","专卖店",122.92,"09364938-5","13265970630","2017-02-09 16:22:24",0,NA,NA,580245,48353.75,12,14,0.300328240893,"",48340.571739,48340.571739,"True","True",41331.1888368,41331.1888368,41331.1888368,0,0,0,"False","服饰内衣",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,10,10,0,0,10,10,0,0,919,0.0272538552788,"50万元","51
                                                天","SOP",440106093649385,167957,0.95,1,1,1,1,1.2,0,1
"278",277,0,180742,"9.56",55.7163346175,"91440101093649414","服饰内衣","专卖店",294.49,"09364941-4","13265970630","2017-02-09 16:24:26",0,NA,NA,1410570.7,117547.558333,12,14,0.38104497816,"",117497.158036,117497.158036,"True","True",100460.07012,100460.07012,100460.07012,0,0,0,"False","服饰内衣",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,12,10,0,0,12,10,0,0,3383,0.0428765161405,"50万元","51
                                                天","SOP",440106093649414,167957,0.95,1,1,1,1,1.2,0,1
"279",278,0,180744,"9.65",65,"91440101093649414","服饰内衣","专卖店",105.58,"09364941-4","13265970630","2017-02-09 16:24:24",0,NA,NA,975996,81333,12,14,0.202087767971,"",81305.5450394,81305.5450394,"True","True",83419.4892104,69516.2410086,83419.4892104,0,0,0,"False","服饰内衣",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,41,10,0,0,41,10,0,0,1670.9,0.0337562374997,"50万元","51
                                                天","SOP",440106093649414,167957,0.95,1,1.2,1,0,1.2,0,1
"280",279,0,180745,"9.59",53.8157261225,"91440101093649414","服饰内衣","专卖店",131.12,"09364941-4","13265970630","2017-02-09 16:26:25",0,NA,NA,775117.5,64593.125,12,14,0.38140471798,"",64566.5364729,64566.5364729,"True","True",55204.3886843,55204.3886843,55204.3886843,0,0,0,"False","服饰内衣",770,0,0,0,"False",0,0,0,"JINGDONG",0,0,12,10,0,0,12,10,0,0,1846,0.0411630914686,"50万元","51
                                                天","SOP",440106093649414,167957,0.95,1,1,1,1,1.2,0,1
"281",280,0,180746,"9.54",57.3624504724,"914401010936493850","服饰内衣","专卖店",NA,"09364938-5","13265970630","2017-02-09 16:26:23",NA,NA,NA,941031,78419.25,12,14,0.324459116593,"",78395.6968826,78395.6968826,"True","True",56132.3928816,56132.3928816,56132.3928816,0,NA,0,"False","服饰内衣",374,0,0,0,"False",0,0,0,"JINGDONG",0,0,36,10,0,0,36,10,0,0,1585,0.0300348669749,"50万元","51
                                                天","SOP",440106093649385,167957,0.95,1,1,1,0,1.00493150685,0,1
"282",281,0,180748,"9.87",52.7466470814,"914401010936493850","服饰内衣","专卖店",NA,"09364938-5","13265970630","2017-02-09 16:28:25",NA,NA,NA,818643,68220.25,12,14,0.235749043491,"",68195.0013023,68195.0013023,"True","True",65463.2777022,54552.7314185,65463.2777022,0,NA,0,"False","服饰内衣",589,0,0,0,"False",0,0,0,"JINGDONG",0,0,36,10,0,0,36,10,0,0,2071,0.0370105616813,"50万元","51
                                                天","SOP",440106093649385,167957,0.95,1,1.2,1,0,1.12273972603,0,1
